"","x"
"6886","4"
"6887","4"
"6888","2"
"6889","2"
"6890","4"
"6891","4"
"6892","4"
"6893","4"
"6894","4"
"6895","4"
"6896","4"
"6897","4"
"6898","4"
"6899","4"
"6900","4"
"6901","4"
"6902","4"
"6903","4"
"6904","4"
"6905","4"
"6906","4"
"6907","4"
"6908","4"
"6909","1"
"6910","3"
"6911","4"
"6912","4"
"6913","1"
"6914","4"
"6915","4"
"6916","4"
"6917","4"
"6918","4"
"6919","4"
"6920","4"
"6921","3"
"6922","4"
"6923","4"
"6924","4"
"6925","4"
"6926","4"
"6927","4"
"6928","4"
"6929","4"
"6930","4"
"6931","1"
"6932","4"
"6933","4"
"6934","4"
"6935","4"
"6936","4"
"6937","4"
"6938","4"
"6939","4"
"6940","4"
"6941","4"
"6942","4"
"6943","4"
"6944","4"
"6945","4"
"6946","4"
"6947","4"
"6948","4"
"6949","4"
"6950","4"
"6951","4"
"6952","4"
"6953","2"
"6954","4"
"6955","4"
"6956","4"
"6957","4"
"6958","4"
"6959","4"
"6960","4"
"6961","4"
"6962","4"
"6963","4"
"6964","4"
"6965","4"
"6966","4"
"6967","4"
"6968","4"
"6969","4"
"6970","4"
"6971","4"
"6972","4"
"6973","4"
"6974","4"
"6975","4"
"6976","3"
"6977","4"
"6978","4"
"6979","4"
"6980","4"
"6981","4"
"6982","4"
"6983","4"
"6984","4"
"6985","4"
"6986","4"
"6987","4"
"6988","4"
"6989","4"
"6990","4"
"6991","4"
"6992","4"
"6993","4"
"6994","4"
"6995","4"
"6996","4"
"6997","4"
"6998","4"
"6999","4"
"7000","3"
"7001","4"
"7002","4"
"7003","4"
"7004","3"
"7005","4"
"7006","4"
"7007","4"
"7008","4"
"7009","4"
"7010","4"
"7011","4"
"7012","4"
"7013","4"
"7014","1"
"7015","4"
"7016","4"
"7017","4"
"7018","4"
"7019","4"
"7020","4"
"7021","4"
"7022","4"
"7023","4"
"7024","4"
"7025","4"
"7026","4"
"7027","4"
"7028","4"
"7029","4"
"7030","4"
"7031","4"
"7032","4"
"7033","4"
"7034","1"
"7035","4"
"7036","4"
"7037","4"
"7038","4"
"7039","4"
"7040","4"
"7041","4"
"7042","4"
"7043","4"
"7044","4"
"7045","4"
"7046","4"
"7047","4"
"7048","4"
"7049","4"
"7050","4"
"7051","4"
"7052","4"
"7053","4"
"7054","4"
"7055","4"
"7056","4"
"7057","4"
"7058","4"
"7059","4"
"7060","4"
"7061","4"
"7062","4"
"7063","4"
"7064","4"
"7065","4"
"7066","4"
"7067","4"
"7068","4"
"7069","4"
"7070","4"
"7071","4"
"7072","4"
"7073","4"
"7074","4"
"7075","3"
"7076","4"
"7077","4"
"7078","4"
"7079","4"
"7080","4"
"7081","4"
"7082","4"
"7083","4"
"7084","4"
"7085","4"
"7086","4"
"7087","4"
"7088","4"
"7089","4"
"7090","4"
"7091","4"
"7092","4"
"7093","4"
"7094","3"
"7095","3"
"7096","4"
"7097","4"
"7098","4"
"7099","4"
"7100","4"
"7101","4"
"7102","4"
"7103","4"
"7104","4"
"7105","4"
"7106","4"
"7107","4"
"7108","4"
"7109","4"
"7110","4"
"7111","4"
"7112","4"
"7113","4"
"7114","4"
"7115","4"
"7116","4"
"7117","4"
"7118","4"
"7119","4"
"7120","4"
"7121","4"
"7122","4"
"7123","4"
"7124","4"
"7125","4"
"7126","4"
"7127","4"
"7128","4"
"7129","4"
"7130","4"
"7131","4"
"7132","4"
"7133","4"
"7134","4"
"7135","4"
"7136","4"
"7137","4"
"7138","4"
"7139","4"
"7140","4"
"7141","4"
"7142","4"
"7143","4"
"7144","4"
"7145","4"
"7146","4"
"7147","4"
"7148","4"
"7149","4"
"7150","4"
"7151","4"
"7152","4"
"7153","4"
"7154","4"
"7155","4"
"7156","4"
"7157","4"
"7158","4"
"7159","4"
"7160","4"
"7161","4"
"7162","4"
"7163","4"
"7164","4"
"7165","4"
"7166","4"
"7167","4"
"7168","4"
"7169","4"
"7170","4"
"7171","4"
"7172","4"
"7173","4"
"7174","4"
"7175","4"
"7176","4"
"7177","4"
"7178","4"
"7179","4"
"7180","4"
"7181","4"
"7182","4"
"7183","4"
"7184","4"
"7185","4"
"7186","4"
"7187","4"
"7188","4"
"7189","4"
"7190","4"
"7191","4"
"7192","4"
"7193","4"
"7194","4"
"7195","4"
"7196","4"
"7197","4"
"7198","4"
"7199","4"
"7200","4"
"7201","4"
"7202","4"
"7203","4"
"7204","4"
"7205","4"
"7206","4"
"7207","4"
"7208","4"
"7209","4"
"7210","4"
"7211","4"
"7212","4"
"7213","4"
"7214","4"
"7215","4"
"7216","4"
"7217","4"
"7218","4"
"7219","4"
"7220","4"
"7221","4"
"7222","4"
"7223","4"
"7224","4"
"7225","4"
"7226","4"
"7227","4"
"7228","4"
"7229","4"
"7230","4"
"7231","4"
"7232","4"
"7233","4"
"7234","4"
"7235","4"
"7236","4"
"7237","4"
"7238","4"
"7239","4"
"7240","4"
"7241","4"
"7242","4"
"7243","4"
"7244","4"
"7245","4"
"7246","4"
"7247","4"
"7248","4"
"7249","4"
"7250","4"
"7251","4"
"7252","4"
"7253","4"
"7254","4"
"7255","1"
"7256","4"
"7257","4"
"7258","4"
"7259","4"
"7260","4"
"7261","4"
"7262","4"
"7263","4"
"7264","4"
"7265","4"
"7266","4"
"7267","4"
"7268","4"
"7269","4"
"7270","4"
"7271","4"
"7272","4"
"7273","4"
"7274","4"
"7275","4"
"7276","4"
"7277","4"
"7278","4"
"7279","4"
"7280","4"
"7281","4"
"7282","4"
"7283","4"
"7284","4"
"7285","4"
"7286","4"
"7287","4"
"7288","4"
"7289","4"
"7290","4"
"7291","4"
"7292","4"
"7293","4"
"7294","4"
"7295","4"
"7296","4"
"7297","4"
"7298","4"
"7299","4"
"7300","4"
"7301","4"
"7302","4"
"7303","4"
"7304","4"
"7305","4"
"7306","4"
"7307","4"
"7308","4"
"7309","4"
"7310","4"
"7311","4"
"7312","4"
"7313","4"
"7314","4"
"7315","4"
"7316","4"
"7317","4"
"7318","4"
"7319","4"
"7320","4"
"7321","4"
"7322","4"
"7323","4"
"7324","4"
"7325","4"
"7326","4"
"7327","4"
"7328","4"
"7329","4"
"7330","4"
"7331","4"
"7332","4"
"7333","4"
"7334","4"
"7335","4"
"7336","4"
"7337","4"
"7338","4"
"7339","4"
"7340","4"
"7341","4"
"7342","4"
"7343","4"
"7344","4"
"7345","4"
"7346","4"
"7347","4"
"7348","4"
"7349","4"
"7350","4"
"7351","4"
"7352","4"
"7353","4"
"7354","4"
"7355","4"
"7356","4"
"7357","4"
"7358","4"
"7359","4"
"7360","4"
"7361","4"
"7362","4"
"7363","4"
"7364","4"
"7365","4"
"7366","4"
"7367","4"
"7368","4"
"7369","4"
"7370","4"
"7371","4"
"7372","4"
"7373","4"
"7374","4"
"7375","4"
"7376","1"
"7377","1"
"7378","1"
"7379","1"
"7380","1"
"7381","1"
"7382","1"
"7383","1"
"7384","1"
"7385","1"
"7386","1"
"7387","1"
"7388","1"
"7389","1"
"7390","1"
"7391","1"
"7392","1"
"7393","1"
"7394","1"
"7395","1"
"7396","1"
"7397","1"
"7398","1"
"7399","1"
"7400","1"
"7401","1"
"7402","1"
"7403","1"
"7404","1"
"7405","1"
"7406","1"
"7407","1"
"7408","1"
"7409","1"
"7410","1"
"7411","1"
"7412","1"
"7413","1"
"7414","1"
"7415","1"
"7416","1"
"7417","1"
"7418","1"
"7419","1"
"7420","1"
"7421","1"
"7422","1"
"7423","1"
"7424","1"
"7425","1"
"7426","1"
"7427","1"
"7428","1"
"7429","1"
"7430","1"
"7431","1"
"7432","1"
"7433","1"
"7434","1"
"7435","1"
"7436","1"
"7437","1"
"7438","1"
"7439","1"
"7440","1"
"7441","1"
"7442","1"
"7443","1"
"7444","1"
"7445","1"
"7446","1"
"7447","1"
"7448","1"
"7449","1"
"7450","1"
"7451","1"
"7452","1"
"7453","1"
"7454","1"
"7455","1"
"7456","1"
"7457","1"
"7458","1"
"7459","1"
"7460","1"
"7461","1"
"7462","1"
"7463","1"
"7464","1"
"7465","1"
"7466","1"
"7467","1"
"7468","1"
"7469","4"
"7470","1"
"7471","1"
"7472","1"
"7473","1"
"7474","1"
"7475","1"
"7476","1"
"7477","1"
"7478","1"
"7479","1"
"7480","1"
"7481","4"
"7482","1"
"7483","4"
"7484","4"
"7485","4"
"7486","4"
"7487","4"
"7488","4"
"7489","4"
"7490","4"
"7491","1"
"7492","1"
"7493","4"
"7494","4"
"7495","4"
"7496","4"
"7497","4"
"7498","4"
"7499","4"
"7500","4"
"7501","4"
"7502","4"
"7503","4"
"7504","4"
"7505","4"
"7506","4"
"7507","4"
"7508","4"
"7509","4"
"7510","4"
"7511","4"
"7512","4"
"7513","4"
"7514","4"
"7515","4"
"7516","4"
"7517","4"
"7518","4"
"7519","4"
"7520","4"
"7521","4"
"7522","4"
"7523","4"
"7524","4"
"7525","4"
"7526","4"
"7527","1"
"7528","4"
"7529","4"
"7530","4"
"7531","4"
"7532","4"
"7533","4"
"7534","4"
"7535","4"
"7536","4"
"7537","4"
"7538","4"
"7539","4"
"7540","4"
"7541","4"
"7542","4"
"7543","4"
"7544","4"
"7545","4"
"7546","4"
"7547","4"
"7548","4"
"7549","4"
"7550","4"
"7551","4"
"7552","4"
"7553","4"
"7554","4"
"7555","4"
"7556","4"
"7557","4"
"7558","4"
"7559","4"
"7560","4"
"7561","4"
"7562","4"
"7563","4"
"7564","4"
"7565","4"
"7566","4"
"7567","4"
"7568","4"
"7569","4"
"7570","4"
"7571","4"
"7572","4"
"7573","4"
"7574","4"
"7575","4"
"7576","4"
"7577","4"
"7578","4"
"7579","4"
"7580","4"
"7581","4"
"7582","4"
"7583","4"
"7584","4"
"7585","4"
"7586","4"
"7587","4"
"7588","4"
"7589","4"
"7590","4"
"7591","4"
"7592","4"
"7593","4"
"7594","4"
"7595","4"
"7596","4"
"7597","4"
"7598","4"
"7599","4"
"7600","4"
"7601","4"
"7602","4"
"7603","4"
"7604","4"
"7605","4"
"7606","4"
"7607","4"
"7608","4"
"7609","4"
"7610","4"
"7611","4"
"7612","4"
"7613","4"
"7614","4"
"7615","4"
"7616","4"
"7617","4"
"7618","4"
"7619","4"
"7620","4"
"7621","4"
"7622","4"
"7623","4"
"7624","4"
"7625","4"
"7626","4"
"7627","4"
"7628","4"
"7629","4"
"7630","4"
"7631","4"
"7632","4"
"7633","4"
"7634","4"
"7635","4"
"7636","4"
"7637","4"
"7638","4"
"7639","4"
"7640","4"
"7641","4"
"7642","4"
"7643","4"
"7644","4"
"7645","4"
"7646","4"
"7647","4"
"7648","4"
"7649","4"
"7650","4"
"7651","4"
"7652","4"
"7653","4"
"7654","4"
"7655","4"
"7656","4"
"7657","4"
"7658","4"
"7659","4"
"7660","4"
"7661","4"
"7662","4"
"7663","4"
"7664","4"
"7665","4"
"7666","4"
"7667","4"
"7668","4"
"7669","4"
"7670","4"
"7671","4"
"7672","4"
"7673","4"
"7674","4"
"7675","4"
"7676","4"
"7677","4"
"7678","4"
"7679","4"
"7680","4"
"7681","4"
"7682","4"
"7683","4"
"7684","4"
"7685","2"
"7686","2"
"7687","2"
"7688","4"
"7689","4"
"7690","4"
"7691","4"
"7692","4"
"7693","4"
"7694","4"
"7695","4"
"7696","4"
"7697","4"
"7698","4"
"7699","4"
"7700","4"
"7701","4"
"7702","4"
"7703","4"
"7704","4"
"7705","4"
"7706","4"
"7707","4"
"7708","4"
"7709","4"
"7710","4"
"7711","2"
"7712","4"
"7713","4"
"7714","4"
"7715","4"
"7716","4"
"7717","4"
"7718","4"
"7719","4"
"7720","4"
"7721","4"
"7722","4"
"7723","4"
"7724","1"
"7725","4"
"7726","4"
"7727","4"
"7728","4"
"7729","4"
"7730","4"
"7731","4"
"7732","4"
"7733","4"
"7734","4"
"7735","4"
"7736","4"
"7737","4"
"7738","4"
"7739","4"
"7740","4"
"7741","4"
"7742","4"
"7743","4"
"7744","4"
"7745","4"
"7746","4"
"7747","4"
"7748","4"
"7749","4"
"7750","4"
"7751","4"
"7752","4"
"7753","4"
"7754","4"
"7755","4"
"7756","4"
"7757","4"
"7758","4"
"7759","4"
"7760","4"
"7761","4"
"7762","4"
"7763","4"
"7764","4"
"7765","4"
"7766","4"
"7767","4"
"7768","4"
"7769","4"
"7770","4"
"7771","4"
"7772","4"
"7773","4"
"7774","4"
"7775","4"
"7776","4"
"7777","4"
"7778","4"
"7779","4"
"7780","4"
"7781","4"
"7782","4"
"7783","4"
"7784","2"
"7785","4"
"7786","4"
"7787","4"
"7788","4"
"7789","4"
"7790","4"
"7791","4"
"7792","4"
"7793","4"
"7794","4"
"7795","4"
"7796","4"
"7797","4"
"7798","4"
"7799","4"
"7800","4"
"7801","4"
"7802","4"
"7803","4"
"7804","4"
"7805","4"
"7806","4"
"7807","4"
"7808","4"
"7809","4"
"7810","4"
"7811","4"
"7812","4"
"7813","4"
"7814","4"
"7815","4"
"7816","4"
"7817","4"
"7818","4"
"7819","4"
"7820","4"
"7821","4"
"7822","4"
"7823","4"
"7824","4"
"7825","4"
"7826","4"
"7827","4"
"7828","4"
"7829","4"
"7830","4"
"7831","4"
"7832","4"
"7833","2"
"7834","4"
"7835","4"
"7836","4"
"7837","4"
"7838","4"
"7839","3"
"7840","4"
"7841","4"
"7842","4"
"7843","4"
"7844","4"
"7845","4"
"7846","4"
"7847","4"
"7848","4"
"7849","4"
"7850","4"
"7851","3"
"7852","4"
"7853","4"
"7854","4"
"7855","4"
"7856","4"
"7857","4"
"7858","4"
"7859","4"
"7860","4"
"7861","4"
"7862","4"
"7863","4"
"7864","4"
"7865","4"
"7866","4"
"7867","4"
"7868","4"
"7869","4"
"7870","4"
"7871","4"
"7872","4"
"7873","4"
"7874","4"
"7875","4"
"7876","4"
"7877","4"
"7878","4"
"7879","4"
"7880","4"
"7881","4"
"7882","4"
"7883","4"
"7884","4"
"7885","4"
"7886","4"
"7887","4"
"7888","4"
"7889","4"
"7890","4"
"7891","4"
"7892","4"
"7893","4"
"7894","4"
"7895","4"
"7896","4"
"7897","4"
"7898","4"
"7899","4"
"7900","4"
"7901","4"
"7902","4"
"7903","4"
"7904","4"
"7905","4"
"7906","4"
"7907","4"
"7908","4"
"7909","4"
"7910","4"
"7911","4"
"7912","4"
"7913","4"
"7914","4"
"7915","4"
"7916","4"
"7917","4"
"7918","4"
"7919","4"
"7920","4"
"7921","4"
"7922","4"
"7923","4"
"7924","4"
"7925","4"
"7926","4"
"7927","4"
"7928","4"
"7929","4"
"7930","4"
"7931","4"
"7932","4"
"7933","4"
"7934","4"
"7935","4"
"7936","4"
"7937","4"
"7938","4"
"7939","4"
"7940","4"
"7941","4"
"7942","4"
"7943","4"
"7944","4"
"7945","4"
"7946","4"
"7947","4"
"7948","4"
"7949","4"
"7950","4"
"7951","4"
"7952","4"
"7953","4"
"7954","4"
"7955","4"
"7956","4"
"7957","4"
"7958","4"
"7959","4"
"7960","4"
"7961","4"
"7962","4"
"7963","4"
"7964","4"
"7965","4"
"7966","4"
"7967","1"
"7968","1"
"7969","4"
"7970","4"
"7971","4"
"7972","4"
"7973","4"
"7974","4"
"7975","4"
"7976","4"
"7977","4"
"7978","4"
"7979","4"
"7980","4"
"7981","4"
"7982","4"
"7983","4"
"7984","4"
"7985","4"
"7986","4"
"7987","4"
"7988","4"
"7989","4"
"7990","4"
"7991","4"
"7992","4"
"7993","4"
"7994","4"
"7995","4"
"7996","4"
"7997","4"
"7998","4"
"7999","4"
"8000","4"
"8001","4"
"8002","4"
"8003","4"
"8004","4"
"8005","4"
"8006","4"
"8007","4"
"8008","4"
"8009","4"
"8010","4"
"8011","4"
"8012","4"
"8013","4"
"8014","4"
"8015","4"
"8016","4"
"8017","4"
"8018","4"
"8019","4"
"8020","4"
"8021","4"
"8022","4"
"8023","4"
"8024","4"
"8025","4"
"8026","4"
"8027","4"
"8028","4"
"8029","4"
"8030","4"
"8031","4"
"8032","4"
"8033","4"
"8034","4"
"8035","4"
"8036","4"
"8037","4"
"8038","4"
"8039","4"
"8040","4"
"8041","4"
"8042","4"
"8043","4"
"8044","4"
"8045","4"
"8046","4"
"8047","4"
"8048","4"
"8049","4"
"8050","4"
"8051","4"
"8052","4"
"8053","4"
"8054","4"
"8055","4"
"8056","4"
"8057","4"
"8058","4"
"8059","4"
"8060","4"
"8061","4"
"8062","4"
"8063","4"
"8064","4"
"8065","4"
"8066","4"
"8067","4"
"8068","4"
"8069","4"
"8070","4"
"8071","4"
"8072","4"
"8073","4"
"8074","4"
"8075","4"
"8076","4"
"8077","4"
"8078","4"
"8079","4"
"8080","4"
"8081","4"
"8082","4"
"8083","4"
"8084","4"
"8085","4"
"8086","4"
"8087","4"
"8088","4"
"8089","4"
"8090","4"
"8091","4"
"8092","4"
"8093","4"
"8094","4"
"8095","4"
"8096","4"
"8097","4"
"8098","4"
"8099","4"
"8100","4"
"8101","4"
"8102","4"
"8103","4"
"8104","4"
"8105","4"
"8106","4"
"8107","4"
"8108","4"
"8109","4"
"8110","4"
"8111","4"
"8112","4"
"8113","4"
"8114","4"
"8115","1"
"8116","1"
"8117","4"
"8118","4"
"8119","4"
"8120","4"
"8121","4"
"8122","4"
"8123","4"
"8124","4"
"8125","4"
"8126","4"
"8127","4"
"8128","4"
"8129","4"
"8130","4"
"8131","4"
"8132","4"
"8133","4"
"8134","4"
"8135","4"
"8136","4"
"8137","4"
"8138","4"
"8139","4"
"8140","1"
"8141","4"
"8142","4"
"8143","4"
"8144","4"
"8145","4"
"8146","4"
"8147","4"
"8148","4"
"8149","4"
"8150","4"
"8151","4"
"8152","4"
"8153","4"
"8154","4"
"8155","4"
"8156","4"
"8157","4"
"8158","4"
"8159","4"
"8160","4"
"8161","4"
"8162","4"
"8163","4"
"8164","4"
"8165","4"
"8166","4"
"8167","4"
"8168","4"
"8169","4"
"8170","4"
"8171","4"
"8172","4"
"8173","4"
"8174","4"
"8175","4"
"8176","4"
"8177","4"
"8178","4"
"8179","4"
"8180","4"
"8181","4"
"8182","4"
"8183","4"
"8184","4"
"8185","4"
"8186","4"
"8187","4"
"8188","4"
"8189","4"
"8190","4"
"8191","4"
"8192","4"
"8193","4"
"8194","4"
"8195","4"
"8196","4"
"8197","4"
"8198","4"
"8199","4"
"8200","4"
"8201","4"
"8202","4"
"8203","4"
"8204","4"
"8205","4"
"8206","4"
"8207","4"
"8208","4"
"8209","4"
"8210","4"
"8211","4"
"8212","4"
"8213","4"
"8214","4"
"8215","4"
"8216","4"
"8217","4"
"8218","4"
"8219","4"
"8220","4"
"8221","4"
"8222","4"
"8223","4"
"8224","4"
"8225","4"
"8226","4"
"8227","4"
"8228","4"
"8229","4"
"8230","4"
"8231","4"
"8232","4"
"8233","4"
"8234","4"
"8235","4"
"8236","4"
"8237","4"
"8238","4"
"8239","4"
"8240","4"
"8241","4"
"8242","4"
"8243","4"
"8244","3"
"8245","3"
"8246","3"
"8247","4"
"8248","4"
"8249","4"
"8250","4"
"8251","4"
"8252","4"
"8253","4"
"8254","4"
"8255","4"
"8256","4"
"8257","4"
"8258","4"
"8259","4"
"8260","4"
"8261","4"
"8262","4"
"8263","4"
"8264","4"
"8265","4"
"8266","4"
"8267","4"
"8268","4"
"8269","4"
"8270","4"
"8271","4"
"8272","4"
"8273","4"
"8274","3"
"8275","4"
"8276","4"
"8277","4"
"8278","4"
"8279","4"
"8280","4"
"8281","4"
"8282","4"
"8283","1"
"8284","4"
"8285","1"
"8286","1"
"8287","4"
"8288","4"
"8289","4"
"8290","3"
"8291","4"
"8292","1"
"8293","1"
"8294","4"
"8295","4"
"8296","4"
"8297","4"
"8298","4"
"8299","4"
"8300","4"
"8301","4"
"8302","4"
"8303","4"
"8304","4"
"8305","4"
"8306","4"
"8307","4"
"8308","4"
"8309","4"
"8310","4"
"8311","4"
"8312","4"
"8313","4"
"8314","4"
"8315","4"
"8316","4"
"8317","4"
"8318","4"
"8319","4"
"8320","2"
"8321","4"
"8322","4"
"8323","4"
"8324","4"
"8325","4"
"8326","4"
"8327","4"
"8328","4"
"8329","4"
"8330","4"
"8331","4"
"8332","4"
"8333","1"
"8334","1"
"8335","1"
"8336","1"
"8337","1"
"8338","1"
"8339","1"
"8340","1"
"8341","1"
"8342","1"
"8343","1"
"8344","1"
"8345","1"
"8346","1"
"8347","1"
"8348","1"
"8349","1"
"8350","1"
"8351","1"
"8352","1"
"8353","1"
"8354","1"
"8355","1"
"8356","1"
"8357","1"
"8358","1"
"8359","1"
"8360","1"
"8361","1"
"8362","1"
"8363","1"
"8364","1"
"8365","1"
"8366","1"
"8367","1"
"8368","1"
"8369","1"
"8370","1"
"8371","1"
"8372","1"
"8373","1"
"8374","1"
"8375","1"
"8376","1"
"8377","1"
"8378","1"
"8379","1"
"8380","1"
"8381","1"
"8382","1"
"8383","1"
"8384","1"
"8385","1"
"8386","1"
"8387","1"
"8388","1"
"8389","1"
"8390","1"
"8391","1"
"8392","1"
"8393","1"
"8394","1"
"8395","1"
"8396","1"
"8397","1"
"8398","1"
"8399","1"
"8400","1"
"8401","1"
"8402","1"
"8403","1"
"8404","1"
"8405","1"
"8406","1"
"8407","1"
"8408","1"
"8409","1"
"8410","1"
"8411","1"
"8412","1"
"8413","1"
"8414","1"
"8415","1"
"8416","1"
"8417","1"
"8418","1"
"8419","1"
"8420","1"
"8421","1"
"8422","1"
"8423","1"
"8424","1"
"8425","1"
"8426","1"
"8427","1"
"8428","1"
"8429","1"
"8430","1"
"8431","1"
"8432","1"
"8433","1"
"8434","1"
"8435","1"
"8436","1"
"8437","1"
"8438","1"
"8439","1"
"8440","1"
"8441","1"
"8442","1"
"8443","1"
"8444","1"
"8445","1"
"8446","1"
"8447","1"
"8448","1"
"8449","1"
"8450","1"
"8451","1"
"8452","1"
"8453","1"
"8454","1"
"8455","1"
"8456","1"
"8457","1"
"8458","1"
"8459","1"
"8460","1"
"8461","1"
"8462","1"
"8463","1"
"8464","1"
"8465","1"
"8466","1"
"8467","1"
"8468","1"
"8469","1"
"8470","1"
"8471","1"
"8472","1"
"8473","1"
"8474","1"
"8475","1"
"8476","1"
"8477","1"
"8478","1"
"8479","1"
"8480","1"
"8481","1"
"8482","1"
"8483","1"
"8484","1"
"8485","1"
"8486","1"
"8487","1"
"8488","1"
"8489","4"
"8490","1"
"8491","1"
"8492","1"
"8493","4"
"8494","1"
"8495","1"
"8496","4"
"8497","4"
"8498","4"
"8499","4"
"8500","4"
"8501","4"
"8502","4"
"8503","4"
"8504","4"
"8505","4"
"8506","2"
"8507","4"
"8508","1"
"8509","4"
"8510","4"
"8511","4"
"8512","4"
"8513","4"
"8514","4"
"8515","4"
"8516","4"
"8517","4"
"8518","4"
"8519","4"
"8520","4"
"8521","4"
"8522","4"
"8523","4"
"8524","4"
"8525","4"
"8526","4"
"8527","4"
"8528","4"
"8529","4"
"8530","4"
"8531","4"
"8532","4"
"8533","4"
"8534","1"
"8535","4"
"8536","1"
"8537","4"
"8538","4"
"8539","4"
"8540","4"
"8541","4"
"8542","4"
"8543","4"
"8544","4"
"8545","4"
"8546","4"
"8547","4"
"8548","4"
"8549","4"
"8550","4"
"8551","4"
"8552","4"
"8553","4"
"8554","4"
"8555","4"
"8556","4"
"8557","4"
"8558","4"
"8559","4"
"8560","4"
"8561","4"
"8562","2"
"8563","2"
"8564","2"
"8565","4"
"8566","4"
"8567","4"
"8568","4"
"8569","4"
"8570","4"
"8571","2"
"8572","4"
"8573","4"
"8574","4"
"8575","4"
"8576","4"
"8577","4"
"8578","4"
"8579","4"
"8580","4"
"8581","4"
"8582","4"
"8583","4"
"8584","4"
"8585","4"
"8586","2"
"8587","4"
"8588","4"
"8589","1"
"8590","4"
"8591","4"
"8592","4"
"8593","4"
"8594","4"
"8595","1"
"8596","4"
"8597","4"
"8598","4"
"8599","4"
"8600","4"
"8601","4"
"8602","4"
"8603","4"
"8604","4"
"8605","4"
"8606","4"
"8607","3"
"8608","4"
"8609","4"
"8610","4"
"8611","4"
"8612","4"
"8613","4"
"8614","4"
"8615","4"
"8616","4"
"8617","4"
"8618","4"
"8619","4"
"8620","4"
"8621","4"
"8622","4"
"8623","4"
"8624","4"
"8625","2"
"8626","4"
"8627","4"
"8628","4"
"8629","4"
"8630","4"
"8631","4"
"8632","4"
"8633","4"
"8634","4"
"8635","4"
"8636","4"
